gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
866,194902260PRO,NBA,1,1949,2/26/1949,49,0,STB,Bombers,93,1350.7646,1356.8014,32.127907,PRO,Steamrollers,90,1272.1119,1266.0752,A,W,0.46931738,
866,194902260PRO,NBA,0,1949,2/26/1949,51,0,PRO,Steamrollers,90,1272.1119,1266.0752,23.635305,STB,Bombers,93,1350.7646,1356.8014,H,L,0.53068262,
867,194902260ROC,NBA,0,1949,2/26/1949,51,0,ROC,Kings,64,1638.9725,1639.9706,60.094799,BOS,Celtics,59,1343.9757,1342.9777,H,W,0.90668249,
867,194902260ROC,NBA,1,1949,2/26/1949,50,0,BOS,Celtics,59,1343.9757,1342.9777,30.756821,ROC,Kings,64,1638.9725,1639.9706,A,L,0.093317509,
868,194902260WSC,NBA,0,1949,2/26/1949,51,0,WSC,Capitols,90,1490.3363,1476.2399,44.505383,CHS,Stags,103,1550.595,1564.6914,H,L,0.55694425,
868,194902260WSC,NBA,1,1949,2/26/1949,49,0,CHS,Stags,103,1550.595,1564.6914,53.392597,WSC,Capitols,90,1490.3363,1476.2399,A,W,0.44305575,
869,194902270FTW,NBA,1,1949,2/27/1949,50,0,MNL,Lakers,50,1640.4923,1610.6755,57.606194,FTW,Pistons,74,1389.8838,1419.7006,A,L,0.70411527,
869,194902270FTW,NBA,0,1949,2/27/1949,51,0,FTW,Pistons,74,1389.8838,1419.7006,38.586037,MNL,Lakers,50,1640.4923,1610.6755,H,W,0.2958847,
870,194902280CHS,NBA,0,1949,2/28/1949,50,0,CHS,Stags,57,1564.6914,1546.4252,51.62796,WSC,Capitols,67,1476.2399,1494.5061,H,L,0.74740398,
870,194902280CHS,NBA,1,1949,2/28/1949,52,0,WSC,Capitols,67,1476.2399,1494.5061,46.398483,CHS,Stags,57,1564.6914,1546.4252,A,W,0.25259602,
871,194903010INJ,NBA,1,1949,3/1/1949,51,0,CHS,Stags,69,1546.4252,1531.5922,50.162884,INJ,Jets,79,1337.1909,1352.0239,A,L,0.65221798,
871,194903010INJ,NBA,0,1949,3/1/1949,54,0,INJ,Jets,79,1337.1909,1352.0239,31.65152,CHS,Stags,69,1546.4252,1531.5922,H,W,0.34778202,
872,194903010GSW,NBA,0,1949,3/1/1949,51,0,PHW,Warriors,89,1462.3651,1465.479,43.382507,STB,Bombers,83,1356.8014,1353.6875,H,W,0.76554418,
872,194903010GSW,NBA,1,1949,3/1/1949,50,0,STB,Bombers,83,1356.8014,1353.6875,31.817108,PHW,Warriors,89,1462.3651,1465.479,A,L,0.23445582,
873,194903010ROC,NBA,0,1949,3/1/1949,52,0,ROC,Kings,67,1639.9706,1641.8002,60.244762,WSC,Capitols,64,1494.5061,1492.6765,H,W,0.80423981,
873,194903010ROC,NBA,1,1949,3/1/1949,53,0,WSC,Capitols,64,1494.5061,1492.6765,46.209778,ROC,Kings,67,1639.9706,1641.8002,A,L,0.19576019,
874,194903020NYK,NBA,1,1949,3/2/1949,52,0,CHS,Stags,79,1531.5922,1526.4938,49.653339,NYK,Knicks,81,1416.7672,1421.8656,A,L,0.52132189,
874,194903020NYK,NBA,0,1949,3/2/1949,51,0,NYK,Knicks,81,1416.7672,1421.8656,38.812424,CHS,Stags,79,1531.5922,1526.4938,H,W,0.47867811,
875,194903020WSC,NBA,0,1949,3/2/1949,54,0,WSC,Capitols,75,1492.6765,1476.0695,44.487637,STB,Bombers,82,1353.6875,1370.2946,H,L,0.79830456,
875,194903020WSC,NBA,1,1949,3/2/1949,51,0,STB,Bombers,82,1353.6875,1370.2946,33.48661,WSC,Capitols,75,1492.6765,1476.0695,A,W,0.20169544,
876,194903030BLB,NBA,1,1949,3/3/1949,52,0,STB,Bombers,66,1370.2946,1359.2328,32.37133,BLB,Baltimore,94,1419.428,1430.4897,A,L,0.29765683,
876,194903030BLB,NBA,0,1949,3/3/1949,54,0,BLB,Baltimore,94,1419.428,1430.4897,39.715401,STB,Bombers,66,1370.2946,1359.2328,H,W,0.70234317,
877,194903030INJ,NBA,0,1949,3/3/1949,55,0,INJ,Jets,79,1352.0239,1349.183,31.369482,MNL,Lakers,82,1610.6755,1613.5165,H,L,0.28633073,
877,194903030INJ,NBA,1,1949,3/3/1949,51,0,MNL,Lakers,82,1610.6755,1613.5165,57.854572,INJ,Jets,79,1352.0239,1349.183,A,W,0.7136693,
878,194903030NYK,NBA,0,1949,3/3/1949,52,0,NYK,Knicks,86,1421.8656,1427.1152,39.361881,PRO,Steamrollers,65,1266.0752,1260.8256,H,W,0.81342918,
878,194903030NYK,NBA,1,1949,3/3/1949,52,0,PRO,Steamrollers,65,1266.0752,1260.8256,23.186003,NYK,Knicks,86,1421.8656,1427.1152,A,L,0.18657082,
879,194903030GSW,NBA,0,1949,3/3/1949,52,0,PHW,Warriors,90,1465.479,1477.0764,44.592476,CHS,Stags,75,1526.4938,1514.8964,H,W,0.55587,
879,194903030GSW,NBA,1,1949,3/3/1949,53,0,CHS,Stags,75,1526.4938,1514.8964,48.484032,PHW,Warriors,90,1465.479,1477.0764,A,L,0.44413,
880,194903040BOS,NBA,1,1949,3/4/1949,52,0,FTW,Pistons,70,1419.7006,1412.6171,37.846455,BOS,Celtics,76,1342.9777,1350.0612,A,L,0.4665516,
880,194903040BOS,NBA,0,1949,3/4/1949,51,0,BOS,Celtics,76,1342.9777,1350.0612,31.456562,FTW,Pistons,70,1419.7006,1412.6171,H,W,0.5334484,
881,194903050BLB,NBA,1,1949,3/5/1949,53,0,PHW,Warriors,85,1477.0764,1466.6233,43.502113,BLB,Baltimore,99,1430.4897,1440.9429,A,L,0.42373192,
881,194903050BLB,NBA,0,1949,3/5/1949,55,0,BLB,Baltimore,99,1430.4897,1440.9429,40.811466,PHW,Warriors,85,1477.0764,1466.6233,H,W,0.57626808,
882,194903050NYK,NBA,0,1949,3/5/1949,53,0,NYK,Knicks,66,1427.1152,1430.3845,39.704372,BOS,Celtics,61,1350.0612,1346.7919,H,W,0.73481774,
882,194903050NYK,NBA,1,1949,3/5/1949,52,0,BOS,Celtics,61,1350.0612,1346.7919,31.132847,NYK,Knicks,66,1427.1152,1430.3845,A,L,0.26518226,
883,194903050ROC,NBA,1,1949,3/5/1949,53,0,PRO,Steamrollers,64,1260.8256,1259.5767,23.079876,ROC,Kings,81,1641.8002,1643.0491,A,L,0.05903852,
883,194903050ROC,NBA,0,1949,3/5/1949,53,0,ROC,Kings,81,1641.8002,1643.0491,60.346748,PRO,Steamrollers,64,1260.8256,1259.5767,H,W,0.94096148,
884,194903050WSC,NBA,0,1949,3/5/1949,55,0,WSC,Capitols,95,1476.0695,1462.4738,43.068203,CHS,Stags,106,1514.8964,1528.4921,H,L,0.58713657,
884,194903050WSC,NBA,1,1949,3/5/1949,54,0,CHS,Stags,106,1514.8964,1528.4921,49.853394,WSC,Capitols,95,1476.0695,1462.4738,A,W,0.41286343,
885,194903060FTW,NBA,1,1949,3/6/1949,54,0,ROC,Kings,78,1643.0491,1649.8062,60.893204,FTW,Pistons,66,1412.6171,1405.86,A,W,0.67935884,
885,194903060FTW,NBA,0,1949,3/6/1949,53,0,FTW,Pistons,66,1412.6171,1405.86,37.142864,ROC,Kings,78,1643.0491,1649.8062,H,L,0.32064113,
886,194903060LAL,NBA,0,1949,3/6/1949,52,0,MNL,Lakers,68,1613.5165,1614.4919,57.939514,PRO,Steamrollers,59,1259.5767,1258.6012,H,W,0.93169916,
886,194903060LAL,NBA,1,1949,3/6/1949,54,0,PRO,Steamrollers,59,1259.5767,1258.6012,22.997192,MNL,Lakers,68,1613.5165,1614.4919,A,L,0.068300843,
887,194903070INJ,NBA,1,1949,3/7/1949,53,0,BOS,Celtics,107,1346.7919,1370.5396,33.511452,INJ,Jets,86,1349.183,1325.4353,A,W,0.3567701,
887,194903070INJ,NBA,0,1949,3/7/1949,56,0,INJ,Jets,86,1349.183,1325.4353,29.051823,BOS,Celtics,107,1346.7919,1370.5396,H,L,0.6432299,
888,194903080BOS,NBA,1,1949,3/8/1949,54,0,FTW,Pistons,60,1405.86,1401.5227,36.692421,BOS,Celtics,63,1370.5396,1374.8768,A,L,0.40797919,at Chicago IL
888,194903080BOS,NBA,0,1949,3/8/1949,54,0,BOS,Celtics,63,1370.5396,1374.8768,33.95211,FTW,Pistons,60,1405.86,1401.5227,H,W,0.59202081,at Chicago IL
889,194903080CHS,NBA,1,1949,3/8/1949,55,0,PRO,Steamrollers,82,1258.6012,1255.1896,22.709436,CHS,Stags,110,1528.4921,1531.9037,A,L,0.10628498,
889,194903080CHS,NBA,0,1949,3/8/1949,55,0,CHS,Stags,110,1528.4921,1531.9037,50.19392,PRO,Steamrollers,82,1258.6012,1255.1896,H,W,0.89371502,
890,194903090FTW,NBA,0,1949,3/9/1949,55,0,FTW,Pistons,84,1401.5227,1403.5829,36.906254,PRO,Steamrollers,80,1255.1896,1253.1294,H,W,0.80502588,
890,194903090FTW,NBA,1,1949,3/9/1949,56,0,PRO,Steamrollers,80,1255.1896,1253.1294,22.536747,FTW,Pistons,84,1401.5227,1403.5829,A,L,0.19497412,
891,194903090INJ,NBA,1,1949,3/9/1949,53,0,STB,Bombers,81,1359.2328,1364.3043,32.881111,INJ,Jets,80,1325.4353,1320.3638,A,W,0.40586346,
891,194903090INJ,NBA,0,1949,3/9/1949,57,0,INJ,Jets,80,1325.4353,1320.3638,28.566881,STB,Bombers,81,1359.2328,1364.3043,H,L,0.59413654,
892,194903090LAL,NBA,0,1949,3/9/1949,53,0,MNL,Lakers,74,1614.4919,1616.1327,58.081993,BOS,Celtics,67,1374.8768,1373.2361,H,W,0.87598884,
892,194903090LAL,NBA,1,1949,3/9/1949,55,0,BOS,Celtics,67,1374.8768,1373.2361,33.78521,MNL,Lakers,74,1614.4919,1616.1327,A,L,0.12401116,
893,194903090NYK,NBA,0,1949,3/9/1949,54,0,NYK,Knicks,90,1430.3845,1441.145,40.832668,WSC,Capitols,74,1462.4738,1451.7133,H,W,0.59650552,
893,194903090NYK,NBA,1,1949,3/9/1949,56,0,WSC,Capitols,74,1462.4738,1451.7133,41.941063,NYK,Knicks,90,1430.3845,1441.145,A,L,0.40349448,
894,194903100BLB,NBA,0,1949,3/10/1949,56,0,BLB,Baltimore,94,1440.9429,1431.1566,39.785286,NYK,Knicks,99,1441.145,1450.9313,H,L,0.63979685,
894,194903100BLB,NBA,1,1949,3/10/1949,55,0,NYK,Knicks,99,1441.145,1450.9313,41.859077,BLB,Baltimore,94,1440.9429,1431.1566,A,W,0.36020315,
895,194903100GSW,NBA,0,1949,3/10/1949,54,0,PHW,Warriors,71,1466.6233,1463.1573,43.139717,ROC,Kings,73,1649.8062,1653.2721,H,L,0.38252631,
895,194903100GSW,NBA,1,1949,3/10/1949,55,0,ROC,Kings,73,1649.8062,1653.2721,61.169979,PHW,Warriors,71,1466.6233,1463.1573,A,W,0.61747372,
896,194903100STB,NBA,0,1949,3/10/1949,54,0,STB,Bombers,88,1364.3043,1387.8319,35.277954,MNL,Lakers,71,1616.1327,1592.6051,H,W,0.29442385,
896,194903100STB,NBA,1,1949,3/10/1949,54,0,MNL,Lakers,71,1616.1327,1592.6051,55.992573,STB,Bombers,88,1364.3043,1387.8319,A,L,0.70557618,
897,194903110BOS,NBA,0,1949,3/11/1949,56,0,BOS,Celtics,108,1373.2361,1381.9816,34.677528,PHW,Warriors,100,1463.1573,1454.4119,H,W,0.51450038,
897,194903110BOS,NBA,1,1949,3/11/1949,55,0,PHW,Warriors,100,1463.1573,1454.4119,42.223938,BOS,Celtics,108,1373.2361,1381.9816,A,L,0.48549962,
898,194903120BLB,NBA,1,1949,3/12/1949,57,0,BOS,Celtics,77,1381.9816,1375.7939,34.045506,BLB,Baltimore,89,1431.1566,1437.3442,A,L,0.29760671,
898,194903120BLB,NBA,0,1949,3/12/1949,57,0,BLB,Baltimore,89,1431.1566,1437.3442,40.434021,BOS,Celtics,77,1381.9816,1375.7939,H,W,0.70239329,
899,194903120CHS,NBA,1,1949,3/12/1949,56,0,NYK,Knicks,85,1450.9313,1463.0964,43.133347,CHS,Stags,80,1531.9037,1519.7385,A,W,0.26081038,
899,194903120CHS,NBA,0,1949,3/12/1949,56,0,CHS,Stags,80,1531.9037,1519.7385,48.973896,NYK,Knicks,85,1450.9313,1463.0964,H,L,0.73918962,
900,194903120INJ,NBA,1,1949,3/12/1949,55,0,MNL,Lakers,97,1592.6051,1602.4985,56.883148,INJ,Jets,69,1320.3638,1310.4703,A,W,0.7293843,at Chicago IL
900,194903120INJ,NBA,0,1949,3/12/1949,58,0,INJ,Jets,69,1320.3638,1310.4703,27.631912,MNL,Lakers,97,1592.6051,1602.4985,H,L,0.27061573,at Chicago IL
901,194903120PRO,NBA,1,1949,3/12/1949,56,0,PHW,Warriors,92,1454.4119,1466.0171,43.438755,PRO,Steamrollers,70,1253.1294,1241.5242,A,W,0.64176404,
901,194903120PRO,NBA,0,1949,3/12/1949,57,0,PRO,Steamrollers,70,1253.1294,1241.5242,21.579359,PHW,Warriors,92,1454.4119,1466.0171,H,L,0.35823599,
902,194903120ROC,NBA,1,1949,3/12/1949,55,0,STB,Bombers,74,1387.8319,1384.1523,34.900009,ROC,Kings,104,1653.2721,1656.9517,A,L,0.10874325,
902,194903120ROC,NBA,0,1949,3/12/1949,56,0,ROC,Kings,104,1653.2721,1656.9517,61.461178,STB,Bombers,74,1387.8319,1384.1523,H,W,0.89125675,
903,194903120WSC,NBA,1,1949,3/12/1949,56,0,FTW,Pistons,60,1403.5829,1392.756,35.785271,WSC,Capitols,87,1451.7133,1462.5402,A,L,0.29886532,
903,194903120WSC,NBA,0,1949,3/12/1949,57,0,WSC,Capitols,87,1451.7133,1462.5402,43.07515,FTW,Pistons,60,1403.5829,1392.756,H,W,0.70113468,
904,194903130FTW,NBA,0,1949,3/13/1949,57,0,FTW,Pistons,81,1392.756,1398.9128,36.421871,CHS,Stags,78,1519.7385,1513.5817,H,W,0.46124688,
904,194903130FTW,NBA,1,1949,3/13/1949,57,0,CHS,Stags,78,1519.7385,1513.5817,48.350639,FTW,Pistons,81,1392.756,1398.9128,A,L,0.53875315,
905,194903130LAL,NBA,0,1949,3/13/1949,56,0,MNL,Lakers,100,1602.4985,1606.0052,57.194695,NYK,Knicks,90,1463.0964,1459.5897,H,W,0.79868716,
905,194903130LAL,NBA,1,1949,3/13/1949,57,0,NYK,Knicks,90,1463.0964,1459.5897,42.766342,MNL,Lakers,100,1602.4985,1606.0052,A,L,0.20131284,
906,194903130STB,NBA,0,1949,3/13/1949,56,0,STB,Bombers,87,1384.1523,1386.0615,35.095982,INJ,Jets,86,1310.4703,1308.5612,H,W,0.73101807,
906,194903130STB,NBA,1,1949,3/13/1949,59,0,INJ,Jets,86,1310.4703,1308.5612,27.453224,STB,Bombers,87,1384.1523,1386.0615,A,L,0.26898193,
907,194903150BOS,NBA,1,1949,3/15/1949,57,0,ROC,Kings,83,1656.9517,1647.2831,60.690216,BOS,Celtics,86,1375.7939,1385.4625,A,L,0.73939526,
907,194903150BOS,NBA,0,1949,3/15/1949,58,0,BOS,Celtics,86,1375.7939,1385.4625,35.034466,ROC,Kings,83,1656.9517,1647.2831,H,W,0.26060477,
908,194903150INJ,NBA,0,1949,3/15/1949,60,0,INJ,Jets,90,1308.5612,1312.3342,27.806913,PRO,Steamrollers,84,1241.5242,1237.7511,H,W,0.72343045,
908,194903150INJ,NBA,1,1949,3/15/1949,58,0,PRO,Steamrollers,84,1241.5242,1237.7511,21.273787,INJ,Jets,90,1308.5612,1312.3342,A,L,0.27656955,
909,194903150GSW,NBA,0,1949,3/15/1949,57,0,PHW,Warriors,84,1466.0171,1471.3325,43.993866,BLB,Baltimore,76,1437.3442,1432.0288,H,W,0.677149,
909,194903150GSW,NBA,1,1949,3/15/1949,58,0,BLB,Baltimore,76,1437.3442,1432.0288,39.876701,PHW,Warriors,84,1466.0171,1471.3325,A,L,0.322851,
910,194903160BOS,NBA,1,1949,3/16/1949,58,0,CHS,Stags,107,1513.5817,1530.8176,50.085659,BOS,Celtics,82,1385.4625,1368.2266,A,W,0.54037857,at New York NY
910,194903160BOS,NBA,0,1949,3/16/1949,59,0,BOS,Celtics,82,1385.4625,1368.2266,33.27718,CHS,Stags,107,1513.5817,1530.8176,H,L,0.45962143,at New York NY
911,194903160NYK,NBA,1,1949,3/16/1949,58,0,ROC,Kings,94,1647.2831,1652.2336,61.087303,NYK,Knicks,89,1459.5897,1454.6392,A,W,0.62358749,
911,194903160NYK,NBA,0,1949,3/16/1949,58,0,NYK,Knicks,89,1459.5897,1454.6392,42.247757,ROC,Kings,94,1647.2831,1652.2336,H,L,0.37641248,
912,194903160STB,NBA,0,1949,3/16/1949,57,0,STB,Bombers,81,1386.0615,1391.7059,35.676945,PRO,Steamrollers,59,1237.7511,1232.1067,H,W,0.80680621,
912,194903160STB,NBA,1,1949,3/16/1949,59,0,PRO,Steamrollers,59,1237.7511,1232.1067,20.821939,STB,Bombers,81,1386.0615,1391.7059,A,L,0.19319379,
913,194903160WSC,NBA,0,1949,3/16/1949,58,0,WSC,Capitols,85,1462.5402,1476.8142,44.565182,MNL,Lakers,72,1606.0052,1591.7312,H,W,0.43777299,
913,194903160WSC,NBA,1,1949,3/16/1949,57,0,MNL,Lakers,72,1606.0052,1591.7312,55.913097,WSC,Capitols,85,1462.5402,1476.8142,A,L,0.56222701,
914,194903170BLB,NBA,0,1949,3/17/1949,59,0,BLB,Baltimore,101,1432.0288,1461.4731,42.963497,MNL,Lakers,67,1591.7312,1562.2869,H,W,0.41491714,
914,194903170BLB,NBA,1,1949,3/17/1949,58,0,MNL,Lakers,67,1591.7312,1562.2869,53.162991,BLB,Baltimore,101,1432.0288,1461.4731,A,L,0.58508289,
915,194903170CHS,NBA,1,1949,3/17/1949,58,0,STB,Bombers,79,1391.7059,1389.089,35.407303,CHS,Stags,85,1530.8176,1533.4346,A,L,0.20158178,
915,194903170CHS,NBA,0,1949,3/17/1949,59,0,CHS,Stags,85,1530.8176,1533.4346,50.346294,STB,Bombers,79,1391.7059,1389.089,H,W,0.79841822,
916,194903170FTW,NBA,0,1949,3/17/1949,58,0,FTW,Pistons,74,1398.9128,1400.3235,36.568058,PRO,Steamrollers,72,1232.1067,1230.696,H,W,0.82286203,at Chicago IL
916,194903170FTW,NBA,1,1949,3/17/1949,60,0,PRO,Steamrollers,72,1232.1067,1230.696,20.710007,FTW,Pistons,74,1398.9128,1400.3235,A,L,0.17713797,at Chicago IL
917,194903170GSW,NBA,1,1949,3/17/1949,59,0,WSC,Capitols,81,1476.8142,1472.9967,44.167446,PHW,Warriors,84,1471.3325,1475.15,A,L,0.36723638,
917,194903170GSW,NBA,0,1949,3/17/1949,58,0,PHW,Warriors,84,1471.3325,1475.15,44.391872,WSC,Capitols,81,1476.8142,1472.9967,H,W,0.63276362,
918,194903180BOS,NBA,0,1949,3/18/1949,60,0,BOS,Celtics,70,1368.2266,1380.4526,34.521061,NYK,Knicks,56,1454.6392,1442.4131,H,W,0.51954389,
918,194903180BOS,NBA,1,1949,3/18/1949,59,0,NYK,Knicks,56,1454.6392,1442.4131,40.965683,BOS,Celtics,70,1368.2266,1380.4526,A,L,0.48045611,
919,194903190BLB,NBA,1,1949,3/19/1949,59,0,FTW,Pistons,79,1400.3235,1392.0994,35.717522,BLB,Baltimore,99,1461.4731,1469.6973,A,L,0.28340131,
919,194903190BLB,NBA,0,1949,3/19/1949,60,0,BLB,Baltimore,99,1461.4731,1469.6973,43.823196,FTW,Pistons,79,1400.3235,1392.0994,H,W,0.71659869,
920,194903190ROC,NBA,0,1949,3/19/1949,59,0,ROC,Kings,85,1652.2336,1629.5137,59.225204,MNL,Lakers,99,1562.2869,1585.0068,H,L,0.74902546,
920,194903190ROC,NBA,1,1949,3/19/1949,59,0,MNL,Lakers,99,1562.2869,1585.0068,55.297268,ROC,Kings,85,1652.2336,1629.5137,A,W,0.25097454,
921,194903190STB,NBA,1,1949,3/19/1949,59,0,PHW,Warriors,100,1475.15,1465.9095,43.427513,STB,Bombers,109,1389.089,1398.3295,A,L,0.47995096,
921,194903190STB,NBA,0,1949,3/19/1949,59,0,STB,Bombers,109,1389.089,1398.3295,36.361454,PHW,Warriors,100,1475.15,1465.9095,H,W,0.52004904,
922,194903190WSC,NBA,1,1949,3/19/1949,60,0,NYK,Knicks,82,1442.4131,1460.0726,42.816902,WSC,Capitols,70,1472.9967,1455.3372,A,W,0.32045102,
922,194903190WSC,NBA,0,1949,3/19/1949,60,0,WSC,Capitols,70,1472.9967,1455.3372,42.320904,NYK,Knicks,82,1442.4131,1460.0726,H,L,0.67954898,
923,194903200CHS,NBA,0,1949,3/20/1949,60,0,CHS,Stags,98,1533.4346,1558.5707,52.806492,ROC,Kings,61,1629.5137,1604.3776,H,W,0.50564241,
923,194903200CHS,NBA,1,1949,3/20/1949,60,0,ROC,Kings,61,1629.5137,1604.3776,57.050358,CHS,Stags,98,1533.4346,1558.5707,A,L,0.49435759,
924,194903200FTW,NBA,1,1949,3/20/1949,60,0,STB,Bombers,87,1398.3295,1407.9425,37.359486,FTW,Pistons,82,1392.0994,1382.4863,A,W,0.36823809,
924,194903200FTW,NBA,0,1949,3/20/1949,60,0,FTW,Pistons,82,1392.0994,1382.4863,34.729229,STB,Bombers,87,1398.3295,1407.9425,H,L,0.63176191,
925,194903200LAL,NBA,0,1949,3/20/1949,60,0,MNL,Lakers,91,1585.0068,1589.61,55.71965,PHW,Warriors,78,1465.9095,1461.3064,H,W,0.77923697,
925,194903200LAL,NBA,1,1949,3/20/1949,60,0,PHW,Warriors,78,1465.9095,1461.3064,42.946045,MNL,Lakers,91,1585.0068,1589.61,A,L,0.22076303,
926,194903220ROC,NBA,0,1949,3/22/1949,61,1,ROC,Kings,93,1604.3776,1609.6759,57.518444,STB,Bombers,64,1407.9425,1402.6442,H,W,0.846371,
926,194903220ROC,NBA,1,1949,3/22/1949,61,1,STB,Bombers,64,1407.9425,1402.6442,36.808792,ROC,Kings,93,1604.3776,1609.6759,A,L,0.153629,
927,194903230BLB,NBA,0,1949,3/23/1949,61,1,BLB,Baltimore,82,1469.6973,1472.2782,44.092518,NYK,Knicks,81,1460.0726,1457.4917,H,W,0.65272754,
927,194903230BLB,NBA,1,1949,3/23/1949,61,1,NYK,Knicks,81,1460.0726,1457.4917,42.546627,BLB,Baltimore,82,1469.6973,1472.2782,A,L,0.34727246,
928,194903230LAL,NBA,1,1949,3/23/1949,61,1,CHS,Stags,77,1558.5707,1553.6992,52.336205,MNL,Lakers,84,1589.61,1594.4814,A,L,0.31988007,
928,194903230LAL,NBA,0,1949,3/23/1949,61,1,MNL,Lakers,84,1589.61,1594.4814,56.162773,CHS,Stags,77,1558.5707,1553.6992,H,W,0.68011993,
929,194903230GSW,NBA,0,1949,3/23/1949,61,1,PHW,Warriors,70,1461.3064,1436.5133,40.346878,WSC,Capitols,92,1455.3372,1480.1302,H,L,0.6479426,
929,194903230GSW,NBA,1,1949,3/23/1949,61,1,WSC,Capitols,92,1455.3372,1480.1302,44.910126,PHW,Warriors,70,1461.3064,1436.5133,A,W,0.3520574,
930,194903230STB,NBA,0,1949,3/23/1949,62,1,STB,Bombers,64,1402.6442,1399.5227,36.485058,ROC,Kings,66,1609.6759,1612.7974,H,L,0.35066345,
930,194903230STB,NBA,1,1949,3/23/1949,62,1,ROC,Kings,66,1609.6759,1612.7974,57.79184,STB,Bombers,64,1402.6442,1399.5227,A,W,0.64933658,
931,194903240CHS,NBA,0,1949,3/24/1949,62,1,CHS,Stags,85,1553.6992,1536.4502,50.645649,MNL,Lakers,101,1594.4814,1611.7305,H,L,0.58440548,
931,194903240CHS,NBA,1,1949,3/24/1949,62,1,MNL,Lakers,101,1594.4814,1611.7305,57.698593,CHS,Stags,85,1553.6992,1536.4502,A,W,0.41559452,
932,194903240NYK,NBA,0,1949,3/24/1949,62,1,NYK,Knicks,84,1457.4917,1464.8707,43.318913,BLB,Baltimore,74,1472.2782,1464.8992,H,W,0.62023091,
932,194903240NYK,NBA,1,1949,3/24/1949,62,1,BLB,Baltimore,74,1472.2782,1464.8992,43.321888,NYK,Knicks,84,1457.4917,1464.8707,A,L,0.37976909,
933,194903240WSC,NBA,1,1949,3/24/1949,62,1,PHW,Warriors,78,1436.5133,1433.8754,40.070274,WSC,Capitols,80,1480.1302,1482.7682,A,L,0.30433786,
933,194903240WSC,NBA,0,1949,3/24/1949,62,1,WSC,Capitols,80,1480.1302,1482.7682,45.184135,PHW,Warriors,78,1436.5133,1433.8754,H,W,0.69566214,
934,194903260NYK,NBA,1,1949,3/26/1949,63,1,BLB,Baltimore,99,1464.8992,1460.6831,42.880806,NYK,Knicks,103,1464.8707,1469.0868,A,L,0.35997272,
934,194903260NYK,NBA,0,1949,3/26/1949,63,1,NYK,Knicks,103,1464.8707,1469.0868,43.759457,BLB,Baltimore,99,1464.8992,1460.6831,H,W,0.64002728,
935,194903270ROC,NBA,1,1949,3/27/1949,63,1,MNL,Lakers,80,1611.7305,1617.3722,58.189301,ROC,Kings,79,1612.7974,1607.1556,A,W,0.35852134,
935,194903270ROC,NBA,0,1949,3/27/1949,63,1,ROC,Kings,79,1612.7974,1607.1556,57.296417,MNL,Lakers,80,1611.7305,1617.3722,H,L,0.64147866,
936,194903290LAL,NBA,1,1949,3/29/1949,64,1,ROC,Kings,55,1607.1556,1599.7451,56.637005,MNL,Lakers,67,1617.3722,1624.7827,A,L,0.34650052,at Saint Paul MN
936,194903290LAL,NBA,0,1949,3/29/1949,64,1,MNL,Lakers,67,1617.3722,1624.7827,58.824871,ROC,Kings,55,1607.1556,1599.7451,H,W,0.65349948,at Saint Paul MN
937,194903290WSC,NBA,0,1949,3/29/1949,63,1,WSC,Capitols,77,1482.7682,1487.6165,45.686741,NYK,Knicks,71,1469.0868,1464.2385,H,W,0.6580019,at Washington's National Guard Armory
937,194903290WSC,NBA,1,1949,3/29/1949,64,1,NYK,Knicks,71,1469.0868,1464.2385,43.252804,WSC,Capitols,77,1482.7682,1487.6165,A,L,0.3419981,at Washington's National Guard Armory
938,194903310NYK,NBA,0,1949,3/31/1949,65,1,NYK,Knicks,86,1464.2385,1467.8032,43.625397,WSC,Capitols,84,1487.6165,1484.0518,H,W,0.60851449,
938,194903310NYK,NBA,1,1949,3/31/1949,64,1,WSC,Capitols,84,1487.6165,1484.0518,45.317329,NYK,Knicks,86,1464.2385,1467.8032,A,L,0.39148551,
939,194904020WSC,NBA,0,1949,4/2/1949,65,1,WSC,Capitols,84,1484.0518,1489.6785,45.900078,NYK,Knicks,76,1467.8032,1462.1765,H,W,0.66131961,at Washington's National Guard Armory
939,194904020WSC,NBA,1,1949,4/2/1949,66,1,NYK,Knicks,76,1467.8032,1462.1765,43.037102,WSC,Capitols,84,1484.0518,1489.6785,A,L,0.33868039,at Washington's National Guard Armory
940,194904040LAL,NBA,1,1949,4/4/1949,66,1,WSC,Capitols,84,1489.6785,1487.4926,45.673912,MNL,Lakers,88,1624.7827,1626.9686,A,L,0.20532018,
940,194904040LAL,NBA,0,1949,4/4/1949,65,1,MNL,Lakers,88,1624.7827,1626.9686,59.010372,WSC,Capitols,84,1489.6785,1487.4926,H,W,0.79467982,
941,194904060LAL,NBA,1,1949,4/6/1949,67,1,WSC,Capitols,62,1487.4926,1483.1482,45.223579,MNL,Lakers,76,1626.9686,1631.313,A,L,0.20124435,
941,194904060LAL,NBA,0,1949,4/6/1949,66,1,MNL,Lakers,76,1626.9686,1631.313,59.376339,WSC,Capitols,62,1487.4926,1483.1482,H,W,0.79875565,
